date, open, high, low, close, vol
20160527 154900,1.111400,1.111410,1.111280,1.111280,0
20160527 155000,1.111280,1.111300,1.111240,1.111250,0
20160527 155100,1.111250,1.111310,1.111230,1.111250,0
20160527 155200,1.111240,1.111260,1.111150,1.111150,0
20160527 155300,1.111150,1.111250,1.111150,1.111230,0
20160527 155400,1.111240,1.111240,1.111180,1.111200,0
20160527 155500,1.111220,1.111280,1.111200,1.111280,0
20160527 155600,1.111270,1.111270,1.111210,1.111250,0
20160527 155700,1.111260,1.111290,1.111170,1.111200,0
20160527 155800,1.111200,1.111210,1.111140,1.111190,0
20160527 155900,1.111180,1.111270,1.111110,1.111250,0
20160527 160000,1.111250,1.111310,1.111110,1.111120,0
20160527 160100,1.111120,1.111310,1.111120,1.111240,0
20160527 160200,1.111220,1.111250,1.111180,1.111250,0
20160527 160300,1.111250,1.111350,1.111250,1.111310,0
20160527 160400,1.111320,1.111370,1.111310,1.111370,0
20160527 160500,1.111350,1.111370,1.111340,1.111340,0
20160527 160600,1.111340,1.111350,1.111340,1.111350,0
20160527 160700,1.111350,1.111350,1.111250,1.111260,0
20160527 160800,1.111240,1.111250,1.111230,1.111240,0
20160527 160900,1.111260,1.111280,1.111250,1.111250,0
20160527 161000,1.111270,1.111270,1.111220,1.111270,0
20160527 161100,1.111270,1.111300,1.111250,1.111250,0
20160527 161200,1.111250,1.111250,1.111240,1.111240,0
20160527 161300,1.111240,1.111290,1.111240,1.111290,0
20160527 161400,1.111270,1.111300,1.111270,1.111300,0
20160527 161500,1.111300,1.111390,1.111300,1.111320,0
20160527 161600,1.111320,1.111320,1.111270,1.111280,0
20160527 161700,1.111280,1.111370,1.111280,1.111370,0
20160527 161800,1.111370,1.111380,1.111360,1.111370,0
20160527 161900,1.111370,1.111370,1.111330,1.111350,0
20160527 162000,1.111350,1.111350,1.111310,1.111310,0
20160527 162100,1.111340,1.111350,1.111300,1.111320,0
20160527 162200,1.111310,1.111310,1.111300,1.111300,0
20160527 162300,1.111300,1.111300,1.111250,1.111250,0
20160527 162400,1.111250,1.111300,1.111250,1.111300,0
20160527 162500,1.111320,1.111430,1.111320,1.111400,0
20160527 162600,1.111390,1.111390,1.111340,1.111340,0
20160527 162700,1.111340,1.111380,1.111340,1.111380,0
20160527 162800,1.111380,1.111400,1.111360,1.111360,0
20160527 162900,1.111360,1.111390,1.111270,1.111270,0
20160527 163000,1.111270,1.111300,1.111230,1.111270,0
20160527 163100,1.111250,1.111270,1.111230,1.111240,0
20160527 163200,1.111280,1.111280,1.111220,1.111270,0
20160527 163300,1.111290,1.111310,1.111270,1.111270,0
20160527 163400,1.111250,1.111260,1.111160,1.111250,0
20160527 163500,1.111250,1.111250,1.111220,1.111220,0
20160527 163600,1.111220,1.111270,1.111200,1.111260,0
20160527 163700,1.111250,1.111300,1.111250,1.111250,0
20160527 163800,1.111250,1.111300,1.111250,1.111290,0
20160527 163900,1.111270,1.111320,1.111260,1.111260,0
20160527 164000,1.111250,1.111250,1.111230,1.111230,0
20160527 164100,1.111230,1.111230,1.111230,1.111230,0
20160527 164200,1.111240,1.111240,1.111190,1.111230,0
20160527 164300,1.111230,1.111250,1.111200,1.111200,0
20160527 164400,1.111200,1.111250,1.111160,1.111170,0
20160527 164500,1.111180,1.111180,1.111130,1.111140,0
20160527 164600,1.111140,1.111190,1.111100,1.111110,0
20160527 164700,1.111100,1.111120,1.111070,1.111090,0
20160527 164800,1.111060,1.111150,1.111060,1.111110,0
20160527 164900,1.111110,1.111180,1.111060,1.111180,0
20160527 165000,1.111160,1.111300,1.111110,1.111210,0
20160527 165100,1.111220,1.111460,1.111200,1.111440,0
20160527 165200,1.111430,1.111460,1.111330,1.111330,0
20160527 165300,1.111310,1.111320,1.111190,1.111320,0
20160527 165400,1.111320,1.111320,1.111190,1.111190,0
20160527 165500,1.111190,1.111260,1.111100,1.111100,0
20160527 165600,1.111120,1.111190,1.111100,1.111140,0
20160527 165700,1.111170,1.111200,1.111120,1.111190,0
20160527 165800,1.111140,1.111210,1.111030,1.111120,0
20160527 165900,1.111120,1.111290,1.111060,1.111080,0
20160529 170000,1.111270,1.111280,1.111250,1.111250,0
20160529 170100,1.111290,1.111290,1.111190,1.111190,0
20160529 170200,1.111190,1.111190,1.111160,1.111160,0
20160529 170300,1.111170,1.111440,1.111170,1.111380,0
20160529 170400,1.111390,1.111390,1.111370,1.111390,0
20160529 170500,1.111420,1.111420,1.111400,1.111410,0
20160529 170600,1.111450,1.111450,1.111380,1.111410,0
20160529 170700,1.111410,1.111410,1.111380,1.111380,0
20160529 170800,1.111370,1.111370,1.111370,1.111370,0
20160529 170900,1.111390,1.111430,1.111390,1.111430,0
20160529 171000,1.111410,1.111410,1.111370,1.111380,0
20160529 171200,1.111360,1.111390,1.111300,1.111310,0
20160529 171300,1.111310,1.111320,1.111310,1.111320,0
20160529 171400,1.111320,1.111330,1.111290,1.111330,0
20160529 171500,1.111350,1.111480,1.111350,1.111460,0
20160529 171600,1.111460,1.111470,1.111460,1.111470,0
20160529 171800,1.111450,1.111450,1.111440,1.111440,0
20160529 171900,1.111370,1.111410,1.111350,1.111410,0
20160529 172000,1.111360,1.111360,1.111340,1.111340,0
20160529 172100,1.111300,1.111420,1.111300,1.111420,0
20160529 172200,1.111430,1.111460,1.111420,1.111420,0
20160529 172300,1.111430,1.111430,1.111420,1.111420,0
20160529 172400,1.111390,1.111390,1.111330,1.111360,0
20160529 172500,1.111380,1.111430,1.111380,1.111430,0
20160529 172700,1.111430,1.111430,1.111430,1.111430,0
20160529 172800,1.111330,1.111430,1.111330,1.111430,0
20160529 173000,1.111400,1.111410,1.111400,1.111410,0
20160529 173100,1.111320,1.111410,1.111320,1.111410,0
20160529 173200,1.111410,1.111410,1.111410,1.111410,0
20160529 173300,1.111400,1.111430,1.111400,1.111430,0
20160529 173400,1.111460,1.111460,1.111450,1.111450,0
20160529 173500,1.111440,1.111440,1.111380,1.111380,0
20160529 173600,1.111400,1.111400,1.111400,1.111400,0
20160529 173700,1.111390,1.111390,1.111390,1.111390,0
20160529 173800,1.111350,1.111440,1.111350,1.111440,0
20160529 174200,1.111420,1.111500,1.111420,1.111500,0
20160529 174400,1.111390,1.111390,1.111390,1.111390,0
20160529 174500,1.111490,1.111490,1.111480,1.111480,0
20160529 174600,1.111480,1.111490,1.111470,1.111470,0
20160529 174700,1.111450,1.111450,1.111390,1.111390,0
20160529 174800,1.111360,1.111390,1.111360,1.111380,0
20160529 174900,1.111380,1.111400,1.111340,1.111400,0
20160529 175000,1.111400,1.111400,1.111390,1.111390,0
20160529 175100,1.111410,1.111410,1.111390,1.111390,0
20160529 175200,1.111370,1.111370,1.111370,1.111370,0
20160529 175300,1.111400,1.111400,1.111380,1.111400,0
20160529 175400,1.111370,1.111390,1.111370,1.111390,0
20160529 175500,1.111400,1.111450,1.111390,1.111440,0
20160529 175600,1.111450,1.111470,1.111430,1.111430,0
20160529 175700,1.111430,1.111430,1.111390,1.111390,0
20160529 175800,1.111390,1.111440,1.111390,1.111400,0
20160529 175900,1.111420,1.111450,1.111390,1.111410,0
20160529 180000,1.111440,1.111520,1.111340,1.111370,0
20160529 180100,1.111380,1.111380,1.111360,1.111360,0
20160529 180200,1.111350,1.111390,1.111330,1.111370,0
20160529 180300,1.111360,1.111400,1.111360,1.111370,0
20160529 180400,1.111390,1.111400,1.111220,1.111300,0
20160529 180500,1.111310,1.111310,1.111170,1.111230,0
20160529 180600,1.111240,1.111340,1.111240,1.111340,0
20160529 180700,1.111390,1.111430,1.111390,1.111420,0
20160529 180800,1.111420,1.111420,1.111230,1.111280,0
20160529 180900,1.111260,1.111260,1.111230,1.111240,0
20160529 181000,1.111230,1.111230,1.111190,1.111200,0
20160529 181100,1.111190,1.111220,1.111190,1.111220,0
20160529 181200,1.111220,1.111220,1.111190,1.111190,0
20160529 181300,1.111190,1.111190,1.111190,1.111190,0
20160529 181400,1.111190,1.111270,1.111190,1.111270,0
20160529 181500,1.111250,1.111370,1.111250,1.111370,0
20160529 181600,1.111370,1.111430,1.111350,1.111420,0
20160529 181700,1.111420,1.111550,1.111420,1.111500,0
20160529 181800,1.111500,1.111500,1.111420,1.111420,0
20160529 181900,1.111420,1.111420,1.111370,1.111400,0
20160529 182000,1.111400,1.111410,1.111330,1.111360,0
20160529 182100,1.111360,1.111370,1.111330,1.111330,0
20160529 182200,1.111330,1.111360,1.111290,1.111360,0
20160529 182300,1.111360,1.111360,1.111220,1.111220,0
20160529 182400,1.111220,1.111220,1.111120,1.111190,0
20160529 182500,1.111220,1.111330,1.111220,1.111270,0
20160529 182600,1.111270,1.111270,1.111220,1.111220,0
20160529 182700,1.111260,1.111270,1.111240,1.111240,0
20160529 182800,1.111180,1.111240,1.111130,1.111240,0
20160529 182900,1.111220,1.111230,1.111160,1.111160,0
20160529 183000,1.111230,1.111310,1.111160,1.111230,0
20160529 183100,1.111210,1.111260,1.111210,1.111260,0
20160529 183200,1.111260,1.111390,1.111260,1.111270,0
20160529 183300,1.111280,1.111280,1.111260,1.111260,0
20160529 183400,1.111310,1.111520,1.111280,1.111440,0
20160529 183500,1.111450,1.111530,1.111400,1.111420,0
20160529 183600,1.111420,1.111420,1.111320,1.111320,0
20160529 183700,1.111320,1.111340,1.111300,1.111310,0
20160529 183800,1.111310,1.111310,1.111280,1.111290,0
20160529 183900,1.111290,1.111320,1.111290,1.111320,0
20160529 184000,1.111320,1.111330,1.111320,1.111320,0
20160529 184100,1.111320,1.111320,1.111310,1.111310,0
20160529 184200,1.111310,1.111340,1.111220,1.111230,0
20160529 184300,1.111230,1.111260,1.111180,1.111190,0
20160529 184400,1.111250,1.111270,1.111180,1.111270,0
20160529 184500,1.111260,1.111260,1.111220,1.111240,0
20160529 184600,1.111240,1.111250,1.111130,1.111170,0
20160529 184700,1.111170,1.111170,1.111080,1.111170,0
20160529 184800,1.111170,1.111200,1.111090,1.111120,0
20160529 184900,1.111120,1.111220,1.111100,1.111180,0
20160529 185000,1.111210,1.111250,1.111110,1.111190,0
20160529 185100,1.111220,1.111290,1.111220,1.111250,0
20160529 185200,1.111260,1.111270,1.111140,1.111200,0
20160529 185300,1.111210,1.111210,1.111000,1.111000,0
20160529 185400,1.110990,1.111030,1.110890,1.110980,0
20160529 185500,1.110980,1.111190,1.110930,1.111170,0
20160529 185600,1.111150,1.111150,1.110940,1.111000,0
20160529 185700,1.111000,1.111010,1.110930,1.110930,0
20160529 185800,1.110930,1.111150,1.110930,1.111090,0
20160529 185900,1.111130,1.111140,1.111050,1.111070,0
20160529 190000,1.111070,1.111080,1.111060,1.111070,0
20160529 190100,1.111060,1.111090,1.110950,1.110950,0
20160529 190200,1.110950,1.111060,1.110930,1.111060,0
20160529 190300,1.111040,1.111040,1.110950,1.110960,0
20160529 190400,1.110970,1.111020,1.110950,1.110970,0
20160529 190500,1.110970,1.111030,1.110950,1.110950,0
20160529 190600,1.110950,1.111030,1.110950,1.110950,0
20160529 190700,1.110950,1.111040,1.110950,1.110960,0
20160529 190800,1.110960,1.110990,1.110930,1.110980,0
20160529 190900,1.110970,1.111000,1.110950,1.110990,0
20160529 191000,1.110980,1.111000,1.110930,1.110940,0
20160529 191100,1.110950,1.110990,1.110900,1.110960,0
20160529 191200,1.111000,1.111090,1.110910,1.110940,0
20160529 191300,1.110930,1.110940,1.110900,1.110900,0
20160529 191400,1.110900,1.110920,1.110840,1.110850,0
20160529 191500,1.110930,1.111000,1.110840,1.110980,0
20160529 191600,1.110960,1.110990,1.110900,1.110930,0
20160529 191700,1.110920,1.110930,1.110880,1.110890,0
20160529 191800,1.110890,1.110900,1.110850,1.110850,0
20160529 191900,1.110850,1.110880,1.110760,1.110820,0
20160529 192000,1.110810,1.110870,1.110810,1.110860,0
20160529 192100,1.110870,1.110870,1.110800,1.110820,0
20160529 192200,1.110810,1.110920,1.110810,1.110860,0
20160529 192300,1.110900,1.110900,1.110790,1.110830,0
20160529 192400,1.110830,1.110830,1.110820,1.110820,0
20160529 192500,1.110820,1.110820,1.110800,1.110810,0
20160529 192600,1.110800,1.110880,1.110790,1.110840,0
20160529 192700,1.110820,1.110830,1.110750,1.110770,0
20160529 192800,1.110760,1.110810,1.110690,1.110690,0
20160529 192900,1.110710,1.110800,1.110680,1.110800,0
20160529 193000,1.110790,1.110880,1.110750,1.110760,0
20160529 193100,1.110770,1.110890,1.110740,1.110860,0
20160529 193200,1.110830,1.110890,1.110790,1.110860,0
20160529 193300,1.110840,1.110860,1.110790,1.110800,0
20160529 193400,1.110810,1.110900,1.110800,1.110900,0
20160529 193500,1.110880,1.110880,1.110810,1.110840,0
20160529 193600,1.110860,1.110930,1.110860,1.110910,0
20160529 193700,1.110920,1.110930,1.110910,1.110920,0
20160529 193800,1.110950,1.111010,1.110920,1.110950,0
20160529 193900,1.110960,1.111100,1.110930,1.111080,0
20160529 194000,1.111080,1.111080,1.111030,1.111060,0
20160529 194100,1.111050,1.111070,1.111000,1.111000,0
20160529 194200,1.111030,1.111040,1.110980,1.111000,0
20160529 194300,1.111020,1.111020,1.110990,1.111020,0
20160529 194400,1.111030,1.111030,1.110980,1.110990,0
20160529 194500,1.110990,1.111000,1.110940,1.111000,0
20160529 194600,1.110990,1.111040,1.110930,1.111040,0
20160529 194700,1.111010,1.111120,1.111010,1.111040,0
20160529 194800,1.111020,1.111030,1.111010,1.111030,0
20160529 194900,1.111030,1.111080,1.110990,1.111030,0
20160529 195000,1.111050,1.111140,1.110940,1.111000,0
20160529 195100,1.110960,1.111000,1.110960,1.111000,0
20160529 195200,1.111010,1.111030,1.111000,1.111030,0
20160529 195300,1.111020,1.111030,1.110970,1.110980,0
20160529 195400,1.110990,1.111000,1.110990,1.110990,0
20160529 195500,1.111000,1.111000,1.110850,1.110850,0
20160529 195600,1.110850,1.110850,1.110790,1.110790,0
20160529 195700,1.110790,1.110840,1.110790,1.110840,0
20160529 195800,1.110840,1.110900,1.110810,1.110860,0
20160529 195900,1.110860,1.110900,1.110810,1.110810,0
20160529 200000,1.110810,1.110860,1.110770,1.110770,0
20160529 200100,1.110780,1.110830,1.110680,1.110820,0
20160529 200200,1.110810,1.110820,1.110720,1.110740,0
20160529 200300,1.110750,1.110760,1.110690,1.110720,0
20160529 200400,1.110690,1.110720,1.110680,1.110720,0
20160529 200500,1.110710,1.110750,1.110680,1.110720,0
20160529 200600,1.110720,1.110780,1.110640,1.110770,0
20160529 200700,1.110790,1.110790,1.110620,1.110660,0
20160529 200800,1.110660,1.110770,1.110600,1.110670,0
20160529 200900,1.110550,1.110580,1.110390,1.110460,0
20160529 201000,1.110460,1.110570,1.110390,1.110450,0
20160529 201100,1.110460,1.110470,1.110410,1.110440,0
20160529 201200,1.110440,1.110490,1.110440,1.110440,0
20160529 201300,1.110450,1.110500,1.110450,1.110460,0
20160529 201400,1.110460,1.110550,1.110450,1.110550,0
20160529 201500,1.110540,1.110540,1.110430,1.110470,0
20160529 201600,1.110480,1.110490,1.110400,1.110420,0
20160529 201700,1.110460,1.110500,1.110370,1.110390,0
20160529 201800,1.110400,1.110470,1.110370,1.110370,0
20160529 201900,1.110360,1.110380,1.110350,1.110370,0
20160529 202000,1.110330,1.110360,1.110280,1.110310,0
20160529 202100,1.110280,1.110320,1.110200,1.110240,0
20160529 202200,1.110250,1.110340,1.110230,1.110250,0
20160529 202300,1.110260,1.110270,1.110160,1.110200,0
20160529 202400,1.110190,1.110210,1.110150,1.110150,0
20160529 202500,1.110170,1.110200,1.110110,1.110120,0
20160529 202600,1.110110,1.110250,1.110090,1.110250,0
20160529 202700,1.110240,1.110240,1.110120,1.110130,0
20160529 202800,1.110120,1.110140,1.110100,1.110130,0
20160529 202900,1.110130,1.110210,1.110100,1.110180,0
20160529 203000,1.110200,1.110260,1.110170,1.110170,0
20160529 203100,1.110170,1.110200,1.110130,1.110160,0
20160529 203200,1.110170,1.110180,1.110070,1.110120,0
20160529 203300,1.110110,1.110120,1.110030,1.110050,0
20160529 203400,1.110040,1.110060,1.109980,1.110010,0
20160529 203500,1.110000,1.110000,1.109860,1.109920,0
20160529 203600,1.109920,1.109920,1.109800,1.109830,0
20160529 203700,1.109880,1.109890,1.109840,1.109870,0
20160529 203800,1.109880,1.109970,1.109870,1.109940,0
20160529 203900,1.109900,1.109990,1.109890,1.109920,0
20160529 204000,1.109920,1.109950,1.109890,1.109910,0
20160529 204100,1.109910,1.109910,1.109800,1.109810,0
20160529 204200,1.109810,1.109910,1.109810,1.109870,0
20160529 204300,1.109840,1.109920,1.109840,1.109920,0
20160529 204400,1.109910,1.109930,1.109910,1.109920,0
20160529 204500,1.109920,1.109920,1.109910,1.109920,0
20160529 204600,1.109910,1.109930,1.109890,1.109920,0
20160529 204700,1.109920,1.109950,1.109870,1.109950,0
20160529 204800,1.109950,1.109950,1.109870,1.109920,0
20160529 204900,1.109920,1.110030,1.109920,1.109980,0
20160529 205000,1.109980,1.110100,1.109960,1.110090,0
20160529 205100,1.110090,1.110210,1.110090,1.110190,0
20160529 205200,1.110230,1.110310,1.110220,1.110310,0
20160529 205300,1.110360,1.110520,1.110330,1.110490,0
20160529 205400,1.110490,1.110490,1.110070,1.110070,0
20160529 205500,1.110110,1.110140,1.109990,1.110020,0
20160529 205600,1.110030,1.110250,1.110020,1.110250,0
20160529 205700,1.110170,1.110350,1.110060,1.110350,0
20160529 205800,1.110320,1.110360,1.110250,1.110250,0
20160529 205900,1.110270,1.110340,1.110250,1.110280,0
20160529 210000,1.110300,1.110540,1.110300,1.110340,0
20160529 210100,1.110350,1.110550,1.110280,1.110520,0
20160529 210200,1.110680,1.110680,1.110360,1.110400,0
20160529 210300,1.110390,1.110390,1.110220,1.110220,0
20160529 210400,1.110230,1.110380,1.110210,1.110250,0
20160529 210500,1.110260,1.110510,1.110260,1.110450,0
20160529 210600,1.110450,1.110470,1.110420,1.110420,0
20160529 210700,1.110430,1.110460,1.110390,1.110390,0
20160529 210800,1.110380,1.110380,1.110320,1.110350,0
20160529 210900,1.110360,1.110360,1.110310,1.110320,0
20160529 211000,1.110310,1.110370,1.110300,1.110360,0
20160529 211100,1.110350,1.110430,1.110350,1.110370,0
20160529 211200,1.110350,1.110370,1.110310,1.110350,0
20160529 211300,1.110350,1.110360,1.110320,1.110350,0
20160529 211400,1.110340,1.110480,1.110340,1.110430,0
20160529 211500,1.110430,1.110500,1.110300,1.110430,0
20160529 211600,1.110430,1.110430,1.110340,1.110370,0
20160529 211700,1.110360,1.110530,1.110360,1.110460,0
20160529 211800,1.110480,1.110500,1.110430,1.110440,0
20160529 211900,1.110460,1.110600,1.110440,1.110580,0
20160529 212000,1.110590,1.110590,1.110430,1.110430,0
20160529 212100,1.110410,1.110420,1.110230,1.110280,0
20160529 212200,1.110260,1.110410,1.110260,1.110380,0
20160529 212300,1.110390,1.110550,1.110390,1.110530,0
20160529 212400,1.110540,1.110550,1.110410,1.110410,0
20160529 212500,1.110420,1.110460,1.110360,1.110400,0
20160529 212600,1.110420,1.110460,1.110330,1.110330,0
20160529 212700,1.110320,1.110440,1.110320,1.110410,0
20160529 212800,1.110420,1.110420,1.110210,1.110220,0
20160529 212900,1.110230,1.110250,1.110060,1.110070,0
20160529 213000,1.110060,1.110220,1.109890,1.109890,0
20160529 213100,1.109890,1.109960,1.109790,1.109950,0
20160529 213200,1.109970,1.109990,1.109910,1.109910,0
20160529 213300,1.109910,1.110000,1.109890,1.109960,0
20160529 213400,1.110000,1.110010,1.109940,1.109980,0
20160529 213500,1.109980,1.110000,1.109930,1.109950,0
20160529 213600,1.109960,1.110030,1.109940,1.109960,0
20160529 213700,1.109940,1.109970,1.109770,1.109910,0
20160529 213800,1.109910,1.109990,1.109900,1.109940,0
20160529 213900,1.109950,1.110070,1.109940,1.110070,0
20160529 214000,1.110060,1.110070,1.109950,1.110020,0
20160529 214100,1.110010,1.110010,1.109970,1.109980,0
20160529 214200,1.110000,1.110180,1.109960,1.110180,0
20160529 214300,1.110150,1.110150,1.110060,1.110130,0
20160529 214400,1.110120,1.110280,1.110080,1.110250,0
20160529 214500,1.110250,1.110410,1.110180,1.110320,0
20160529 214600,1.110310,1.110450,1.110300,1.110310,0
20160529 214700,1.110330,1.110420,1.110310,1.110370,0
20160529 214800,1.110370,1.110370,1.110250,1.110330,0
20160529 214900,1.110350,1.110550,1.110350,1.110540,0
20160529 215000,1.110540,1.110610,1.110340,1.110560,0
20160529 215100,1.110550,1.110550,1.110330,1.110380,0
20160529 215200,1.110380,1.110400,1.110360,1.110370,0
20160529 215300,1.110370,1.110380,1.110330,1.110340,0
20160529 215400,1.110350,1.110410,1.110350,1.110400,0
20160529 215500,1.110420,1.110420,1.110310,1.110340,0
20160529 215600,1.110350,1.110390,1.110340,1.110390,0
20160529 215700,1.110420,1.110540,1.110410,1.110430,0
20160529 215800,1.110440,1.110470,1.110410,1.110420,0
20160529 215900,1.110430,1.110490,1.110410,1.110470,0
20160529 220000,1.110470,1.110510,1.110220,1.110240,0
20160529 220100,1.110230,1.110230,1.110150,1.110170,0
20160529 220200,1.110160,1.110250,1.110100,1.110230,0
20160529 220300,1.110250,1.110260,1.110170,1.110200,0
20160529 220400,1.110180,1.110200,1.110180,1.110180,0
20160529 220500,1.110170,1.110240,1.110030,1.110030,0
20160529 220600,1.110090,1.110190,1.110000,1.110180,0
20160529 220700,1.110200,1.110330,1.110200,1.110300,0
20160529 220800,1.110290,1.110410,1.110270,1.110410,0
20160529 220900,1.110410,1.110460,1.110330,1.110340,0
20160529 221000,1.110330,1.110430,1.110250,1.110270,0
20160529 221100,1.110250,1.110260,1.110190,1.110190,0
20160529 221200,1.110190,1.110210,1.109960,1.109960,0
20160529 221300,1.109960,1.110120,1.109950,1.110110,0
20160529 221400,1.110100,1.110180,1.110100,1.110180,0
20160529 221500,1.110170,1.110170,1.110100,1.110100,0
20160529 221600,1.110120,1.110150,1.110050,1.110130,0
20160529 221700,1.110120,1.110170,1.110120,1.110160,0
20160529 221800,1.110150,1.110170,1.110100,1.110160,0
20160529 221900,1.110170,1.110180,1.110030,1.110050,0
20160529 222000,1.110050,1.110130,1.110050,1.110120,0
20160529 222100,1.110110,1.110110,1.110080,1.110090,0
20160529 222200,1.110100,1.110200,1.110040,1.110050,0
20160529 222300,1.110040,1.110040,1.109990,1.110000,0
20160529 222400,1.110000,1.110000,1.109980,1.109980,0
20160529 222500,1.109980,1.110040,1.109920,1.109930,0
20160529 222600,1.109960,1.109970,1.109910,1.109940,0
20160529 222700,1.109940,1.110000,1.109910,1.109930,0
20160529 222800,1.109930,1.109950,1.109910,1.109950,0
20160529 222900,1.109950,1.110060,1.109950,1.110000,0
20160529 223000,1.110010,1.110140,1.110010,1.110080,0
20160529 223100,1.110090,1.110130,1.110060,1.110060,0
20160529 223200,1.110070,1.110070,1.110050,1.110050,0
20160529 223300,1.110060,1.110090,1.110040,1.110090,0
20160529 223400,1.110110,1.110180,1.110100,1.110120,0
20160529 223500,1.110120,1.110180,1.110120,1.110120,0
20160529 223600,1.110100,1.110170,1.110100,1.110170,0
20160529 223700,1.110170,1.110220,1.110160,1.110180,0
20160529 223800,1.110160,1.110180,1.110140,1.110160,0
20160529 223900,1.110160,1.110160,1.110060,1.110120,0
20160529 224000,1.110130,1.110230,1.110130,1.110210,0
20160529 224100,1.110220,1.110330,1.110210,1.110250,0
20160529 224200,1.110250,1.110340,1.110240,1.110320,0
20160529 224300,1.110330,1.110330,1.110230,1.110250,0
20160529 224400,1.110250,1.110320,1.110250,1.110290,0
20160529 224500,1.110300,1.110390,1.110290,1.110370,0
20160529 224600,1.110380,1.110390,1.110280,1.110310,0
20160529 224700,1.110300,1.110340,1.110290,1.110340,0
20160529 224800,1.110340,1.110350,1.110340,1.110350,0
20160529 224900,1.110330,1.110330,1.110120,1.110160,0
20160529 225000,1.110160,1.110490,1.110160,1.110400,0
20160529 225100,1.110410,1.110420,1.110220,1.110220,0
20160529 225200,1.110240,1.110380,1.110240,1.110380,0
20160529 225300,1.110360,1.110380,1.110360,1.110370,0
20160529 225400,1.110380,1.110410,1.110380,1.110410,0
20160529 225500,1.110430,1.110480,1.110400,1.110400,0
20160529 225600,1.110390,1.110470,1.110390,1.110470,0
20160529 225700,1.110470,1.110500,1.110460,1.110490,0
20160529 225800,1.110500,1.110580,1.110420,1.110570,0
20160529 225900,1.110570,1.110610,1.110520,1.110550,0
20160529 230000,1.110550,1.110550,1.110470,1.110470,0
20160529 230100,1.110470,1.110510,1.110450,1.110450,0
20160529 230200,1.110450,1.110470,1.110360,1.110360,0
20160529 230300,1.110360,1.110450,1.110310,1.110340,0
20160529 230400,1.110340,1.110360,1.110320,1.110340,0
20160529 230500,1.110340,1.110340,1.110270,1.110300,0
20160529 230600,1.110300,1.110300,1.110240,1.110260,0
20160529 230700,1.110260,1.110350,1.110260,1.110260,0
20160529 230800,1.110260,1.110320,1.110260,1.110320,0
20160529 230900,1.110320,1.110350,1.110320,1.110330,0
20160529 231000,1.110330,1.110330,1.110200,1.110220,0
20160529 231100,1.110240,1.110240,1.110200,1.110240,0
20160529 231200,1.110220,1.110220,1.110150,1.110200,0
20160529 231300,1.110180,1.110210,1.110150,1.110170,0
20160529 231400,1.110170,1.110260,1.110110,1.110210,0
20160529 231500,1.110240,1.110320,1.110210,1.110300,0
20160529 231600,1.110300,1.110420,1.110300,1.110420,0
20160529 231700,1.110420,1.110450,1.110390,1.110410,0
20160529 231800,1.110400,1.110400,1.110240,1.110340,0
20160529 231900,1.110350,1.110370,1.110290,1.110300,0
20160529 232000,1.110300,1.110340,1.110300,1.110330,0
20160529 232100,1.110320,1.110400,1.110320,1.110390,0
20160529 232200,1.110400,1.110410,1.110340,1.110360,0
20160529 232300,1.110370,1.110400,1.110330,1.110380,0
20160529 232400,1.110360,1.110380,1.110350,1.110370,0
20160529 232500,1.110360,1.110400,1.110320,1.110380,0
20160529 232600,1.110400,1.110430,1.110390,1.110410,0
20160529 232700,1.110400,1.110420,1.110390,1.110390,0
20160529 232800,1.110390,1.110410,1.110360,1.110390,0
20160529 232900,1.110390,1.110470,1.110380,1.110460,0
20160529 233000,1.110470,1.110470,1.110430,1.110460,0
20160529 233100,1.110440,1.110450,1.110440,1.110440,0
20160529 233200,1.110460,1.110500,1.110460,1.110490,0
20160529 233300,1.110490,1.110540,1.110490,1.110500,0
20160529 233400,1.110490,1.110520,1.110480,1.110500,0
20160529 233500,1.110510,1.110540,1.110480,1.110490,0
20160529 233600,1.110480,1.110480,1.110410,1.110410,0
20160529 233700,1.110410,1.110450,1.110400,1.110430,0
20160529 233800,1.110420,1.110450,1.110400,1.110410,0
20160529 233900,1.110410,1.110430,1.110350,1.110360,0
20160529 234000,1.110380,1.110570,1.110380,1.110570,0
20160529 234100,1.110570,1.110590,1.110550,1.110580,0
20160529 234200,1.110600,1.110600,1.110410,1.110470,0
20160529 234300,1.110470,1.110470,1.110430,1.110450,0
20160529 234400,1.110460,1.110490,1.110400,1.110400,0
20160529 234500,1.110420,1.110480,1.110420,1.110450,0
20160529 234600,1.110480,1.110480,1.110420,1.110450,0
20160529 234700,1.110420,1.110450,1.110350,1.110430,0
20160529 234800,1.110440,1.110470,1.110420,1.110420,0
20160529 234900,1.110420,1.110420,1.110400,1.110400,0
20160529 235000,1.110380,1.110470,1.110370,1.110470,0
20160529 235100,1.110470,1.110470,1.110400,1.110410,0
20160529 235200,1.110390,1.110400,1.110370,1.110400,0
20160529 235300,1.110400,1.110450,1.110350,1.110450,0
20160529 235400,1.110450,1.110450,1.110430,1.110440,0
20160529 235500,1.110460,1.110460,1.110430,1.110450,0
20160529 235600,1.110430,1.110480,1.110420,1.110460,0
20160529 235700,1.110460,1.110460,1.110430,1.110450,0
20160529 235800,1.110420,1.110460,1.110380,1.110380,0
